driver_id,timestamp,hour,is_peak,is_weekend,ride_type,distance,traffic,fuel_price,surge,revenue,profit
DRV_0035,2026-01-01T22:08:30.751970,22,0,0,airport,13.71,9.4,95.69,1.2,415.43,172.06
DRV_0034,2026-04-01T09:12:30.751970,9,1,0,peak_city,19.84,5.4,95.62,1.1,278.43,-12.05
DRV_0038,2026-02-12T05:33:30.751970,5,0,0,airport,47.2,6.8,98.52,1.0,781.34,86.28
DRV_0047,2026-05-10T03:14:30.751970,3,0,1,local,55.98,5.3,98.51,1.4,1011.52,256.14
DRV_0005,2026-05-05T09:48:30.751970,9,1,0,local,52.86,4.3,100.18,1.9,1233.63,545.44
DRV_0022,2026-04-14T02:09:30.751970,2,0,0,outstation,16.36,2.7,95.76,1.1,232.5,45.28
DRV_0003,2026-02-27T14:21:30.751970,14,0,0,outstation,15.35,6.9,92.9,1.2,239.05,-11.49
DRV_0009,2025-12-17T16:32:30.751970,16,0,0,outstation,5.79,1.7,93.15,1.4,118.2,68.87
DRV_0024,2026-01-31T23:00:30.751970,23,0,1,airport,40.16,1.6,99.78,1.1,796.56,332.9
DRV_0016,2026-01-04T15:37:30.751970,15,0,1,outstation,29.91,3.8,93.44,1.4,573.41,254.28
DRV_0048,2026-02-08T03:59:30.751970,3,0,1,peak_city,53.03,9.5,91.47,1.4,961.93,34.88
DRV_0008,2026-06-02T23:42:30.751970,23,0,0,airport,5.17,6.7,98.77,1.4,307.83,215.05
DRV_0003,2026-05-13T02:37:30.751970,2,0,0,airport,52.07,4.3,103.14,1.1,903.85,176.16
DRV_0024,2026-04-26T14:53:30.751970,14,0,1,local,12.62,9.1,93.7,1.3,266.39,28.41
DRV_0049,2026-03-07T03:30:30.751970,3,0,1,airport,53.63,9.2,109.83,1.1,974.39,-28.28
DRV_0005,2026-06-08T04:17:30.751970,4,0,0,peak_city,55.5,7.4,109.63,1.0,680.99,-189.69
DRV_0012,2026-03-23T17:13:30.751970,17,1,0,airport,35.8,8.4,111.54,1.1,689.06,100.01
DRV_0023,2026-04-20T07:29:30.751970,7,1,0,outstation,8.23,1.4,109.62,1.8,204.68,119.83
DRV_0028,2026-06-01T02:54:30.751970,2,0,0,local,8.21,7.9,111.23,1.3,147.62,20.2
DRV_0028,2026-01-19T12:55:30.751970,12,0,0,peak_city,39.75,8.3,100.86,1.1,541.15,-78.37
DRV_0040,2026-01-21T19:29:30.751970,19,1,0,local,56.52,5.9,105.38,2.9,2010.36,1197.53
DRV_0019,2026-04-21T23:33:30.751970,23,0,0,outstation,19.26,10.0,107.02,1.2,295.37,-73.0
DRV_0036,2026-06-04T13:11:30.751970,13,0,0,outstation,34.47,4.7,112.21,1.2,514.38,34.59
DRV_0022,2026-06-12T23:58:30.751970,23,0,0,local,49.81,7.5,111.37,1.2,735.28,-65.96
DRV_0027,2026-03-30T08:56:30.751970,8,1,0,local,8.65,8.6,102.45,1.3,154.45,24.29
DRV_0040,2026-06-03T10:12:30.751970,10,0,0,outstation,13.82,8.6,97.03,1.4,253.2,42.61
DRV_0029,2026-05-14T15:20:30.751970,15,0,0,outstation,30.35,7.6,99.53,1.2,455.05,-15.31
DRV_0033,2025-12-19T18:25:30.751970,18,1,0,airport,27.08,6.7,93.07,2.0,880.02,498.43
DRV_0019,2026-03-11T21:49:30.751970,21,0,0,airport,59.14,3.1,108.06,1.2,1069.55,274.92
DRV_0046,2026-04-01T22:15:30.751970,22,0,0,airport,29.29,9.8,94.88,1.3,676.38,140.15
DRV_0026,2026-02-19T07:49:30.751970,7,1,0,local,35.38,6.1,105.38,2.0,879.23,356.2
DRV_0050,2026-01-11T17:50:30.751970,17,1,1,peak_city,25.97,7.9,114.5,2.9,997.25,565.7
DRV_0050,2026-01-05T21:35:30.751970,21,0,0,peak_city,54.16,2.4,112.86,1.4,930.94,194.01
DRV_0006,2025-12-28T06:33:30.751970,6,0,1,peak_city,28.67,6.9,96.52,1.0,409.1,-43.14
DRV_0038,2026-02-01T07:17:30.751970,7,1,1,outstation,10.19,5.0,97.05,2.5,393.24,248.41
DRV_0010,2026-03-07T19:50:30.751970,19,1,1,local,27.41,2.2,114.69,1.7,634.7,280.85
DRV_0002,2026-03-21T22:20:30.751970,22,0,1,outstation,35.95,8.0,113.02,1.4,674.95,58.77
DRV_0012,2026-02-06T06:50:30.751970,6,0,0,local,37.11,1.8,112.1,1.3,598.47,162.04
DRV_0019,2026-04-27T13:15:30.751970,13,0,0,local,4.33,9.3,102.23,1.4,93.71,21.17
DRV_0027,2026-05-09T03:01:30.751970,3,0,1,airport,5.56,3.2,111.89,1.4,364.43,296.73
DRV_0010,2026-01-05T18:25:30.751970,18,1,0,peak_city,28.57,5.0,94.38,2.9,1037.67,652.23
DRV_0049,2026-03-04T20:19:30.751970,20,1,0,peak_city,40.32,3.2,113.47,1.0,498.87,-54.42
DRV_0012,2026-02-28T15:45:30.751970,15,0,1,peak_city,2.33,5.5,102.2,1.1,97.3,12.2
DRV_0034,2026-04-20T06:51:30.751970,6,0,0,local,53.64,1.1,114.41,1.3,856.27,169.73
DRV_0042,2026-01-10T09:06:30.751970,9,1,1,outstation,10.81,1.4,103.45,1.5,267.02,115.27
DRV_0019,2026-04-13T00:18:30.751970,0,0,0,airport,39.71,6.0,91.95,1.3,838.98,283.34
DRV_0010,2026-06-14T05:00:30.751970,5,0,1,airport,47.89,1.7,112.24,1.3,1016.57,415.79
DRV_0022,2025-12-18T21:47:30.751970,21,0,0,peak_city,3.37,9.5,106.1,1.0,55.46,47.28
DRV_0026,2026-06-06T22:35:30.751970,22,0,1,local,3.22,1.5,105.23,1.3,119.66,41.28
DRV_0028,2026-01-14T04:52:30.751970,4,0,0,local,32.84,5.6,90.49,1.1,450.0,14.88
DRV_0037,2025-12-27T08:21:30.751970,8,1,1,peak_city,5.08,9.1,108.13,3.0,278.05,199.68
DRV_0014,2026-03-10T05:00:30.751970,5,0,0,airport,36.98,5.1,95.56,1.4,842.22,346.09
DRV_0007,2026-06-10T22:56:30.751970,22,0,0,peak_city,54.44,3.1,94.38,1.3,868.77,195.48
DRV_0050,2025-12-23T18:30:30.751970,18,1,0,local,24.29,8.7,109.28,2.2,674.27,214.61
DRV_0049,2026-04-27T00:06:30.751970,0,0,0,outstation,17.95,9.4,106.33,1.5,345.56,35.15
DRV_0050,2026-05-15T07:33:30.751970,7,1,0,local,49.16,4.0,114.1,1.0,604.92,-71.16
DRV_0016,2026-04-07T03:52:30.751970,3,0,0,local,46.59,9.7,98.47,1.3,746.23,-92.6
DRV_0041,2026-01-15T06:32:30.751970,6,0,0,outstation,52.24,6.4,110.4,1.2,770.23,-14.35
DRV_0031,2026-06-04T15:33:30.751970,15,0,0,local,15.26,4.9,106.94,1.1,217.91,-12.42
DRV_0039,2026-04-18T16:26:30.751970,16,0,1,peak_city,48.14,1.3,106.7,1.3,820.54,260.43
DRV_0008,2026-03-06T04:22:30.751970,4,0,0,airport,56.57,7.4,109.91,1.5,1240.84,309.34
DRV_0006,2026-03-07T00:14:30.751970,0,0,1,airport,52.45,7.7,100.61,1.4,1152.11,345.54
DRV_0002,2025-12-25T09:34:30.751970,9,1,0,outstation,52.33,9.8,113.81,1.7,1092.95,33.82
DRV_0040,2026-06-02T14:02:30.751970,14,0,0,airport,16.36,8.9,99.02,1.3,474.68,187.85
DRV_0041,2025-12-31T08:21:30.751970,8,1,0,outstation,40.63,8.0,94.57,1.6,804.02,123.73
DRV_0004,2026-01-10T13:32:30.751970,13,0,1,outstation,59.01,8.5,101.99,1.4,1062.34,52.1
DRV_0041,2026-02-18T02:37:30.751970,2,0,0,local,22.16,8.1,95.59,1.4,393.35,23.1
DRV_0042,2026-02-01T09:31:30.751970,9,1,1,peak_city,17.85,4.6,108.73,1.1,302.11,53.12
DRV_0047,2026-02-28T20:17:30.751970,20,1,1,airport,40.25,7.4,106.35,2.5,1495.11,864.52
DRV_0018,2026-03-12T08:46:30.751970,8,1,0,outstation,56.59,6.5,105.28,2.5,1735.09,868.77
DRV_0039,2026-06-10T00:58:30.751970,0,0,0,peak_city,21.33,7.3,112.91,1.0,270.91,-79.47
DRV_0046,2026-04-03T04:16:30.751970,4,0,0,airport,28.44,8.7,110.6,1.4,698.85,205.31
DRV_0049,2026-02-20T11:40:30.751970,11,0,0,peak_city,56.54,5.0,106.41,1.2,832.24,28.2
DRV_0023,2026-02-28T19:18:30.751970,19,1,1,local,45.1,5.5,110.35,2.5,1440.45,749.0
DRV_0048,2026-06-09T22:35:30.751970,22,0,0,airport,3.19,6.7,100.91,1.2,263.9,220.87
DRV_0025,2026-02-08T16:46:30.751970,16,0,1,peak_city,53.37,7.4,103.82,1.4,967.55,159.58
DRV_0050,2026-06-02T10:50:30.751970,10,0,0,airport,4.22,1.2,92.08,1.2,278.83,271.54
DRV_0005,2026-04-08T16:01:30.751970,16,0,0,outstation,18.17,3.9,98.39,1.3,302.98,81.59
DRV_0015,2026-04-26T10:14:30.751970,10,0,1,peak_city,29.47,5.7,104.8,1.4,566.18,149.71
DRV_0023,2026-05-23T11:27:30.751970,11,0,1,outstation,34.67,7.0,98.19,1.2,567.21,48.32
DRV_0007,2026-05-02T10:04:30.751970,10,0,1,peak_city,15.41,9.8,102.43,1.5,349.84,23.66
DRV_0030,2026-02-14T22:27:30.751970,22,0,1,airport,31.43,1.4,112.62,1.4,799.06,398.59
DRV_0044,2026-06-12T09:32:30.751970,9,1,0,local,44.1,6.5,104.5,3.0,1632.51,997.36
DRV_0001,2026-05-19T13:48:30.751970,13,0,0,local,35.72,9.8,110.7,1.5,665.49,-51.95
DRV_0016,2026-03-09T13:12:30.751970,13,0,0,peak_city,36.12,2.8,102.59,1.4,627.86,141.77
DRV_0030,2026-02-02T19:06:30.751970,19,1,0,local,52.74,2.4,106.66,1.5,971.91,304.57
DRV_0025,2026-02-07T22:50:30.751970,22,0,1,outstation,22.68,9.5,96.01,1.0,337.15,-71.84
DRV_0005,2026-05-14T10:13:30.751970,10,0,0,peak_city,39.22,3.9,107.26,1.0,485.63,-54.5
DRV_0017,2025-12-25T23:08:30.751970,23,0,0,outstation,51.73,8.3,114.64,1.5,953.56,26.76
DRV_0038,2026-01-14T14:40:30.751970,14,0,0,local,45.27,2.2,97.85,1.1,614.01,36.7
DRV_0019,2026-03-24T15:17:30.751970,15,0,0,peak_city,28.38,6.0,95.28,1.0,355.6,-51.05
DRV_0028,2026-02-04T14:34:30.751970,14,0,0,airport,5.46,5.2,102.92,1.4,312.75,275.23
DRV_0029,2026-04-05T07:23:30.751970,7,1,1,local,44.48,1.7,95.23,1.6,927.94,406.88
DRV_0026,2026-04-22T19:10:30.751970,19,1,0,airport,59.09,5.6,108.55,2.4,1937.79,1064.26
DRV_0030,2026-02-13T23:20:30.751970,23,0,0,local,51.29,2.9,108.85,1.4,882.75,204.68
DRV_0012,2026-02-06T18:54:30.751970,18,1,0,local,58.27,8.0,97.06,2.1,1499.8,554.23
DRV_0041,2026-05-26T15:33:30.751970,15,0,0,local,25.45,5.4,98.88,1.1,352.45,27.03
DRV_0007,2026-05-22T00:29:30.751970,0,0,0,local,52.69,2.4,110.57,1.1,712.0,44.35
DRV_0011,2026-01-05T10:10:30.751970,10,0,0,peak_city,26.79,9.1,101.36,1.1,370.07,-107.32
DRV_0047,2026-01-18T23:05:30.751970,23,0,1,peak_city,46.24,10.0,109.69,1.4,847.75,-104.02
DRV_0049,2025-12-20T20:58:30.751970,20,1,1,local,45.37,9.1,91.91,2.9,1672.52,914.56
DRV_0008,2026-02-25T08:31:30.751970,8,1,0,local,6.39,7.4,108.39,3.0,275.13,169.52
DRV_0027,2026-02-03T10:52:30.751970,10,0,0,outstation,46.59,4.4,103.93,1.2,688.95,51.61
DRV_0048,2026-06-07T06:12:30.751970,6,0,1,peak_city,14.88,5.9,112.65,1.5,340.28,103.14
DRV_0026,2026-06-09T00:36:30.751970,0,0,0,peak_city,5.18,1.7,96.13,1.1,84.83,19.7
DRV_0045,2025-12-22T12:57:30.751970,12,0,0,peak_city,36.09,6.2,103.59,1.2,537.67,-2.65
DRV_0016,2026-05-30T03:31:30.751970,3,0,1,peak_city,42.97,8.4,98.66,1.0,580.69,-144.26
DRV_0001,2026-03-02T23:37:30.751970,23,0,0,local,29.11,2.4,101.57,1.1,400.71,33.28
DRV_0006,2026-03-13T16:02:30.751970,16,0,0,local,44.85,1.2,103.87,1.1,608.47,52.8
DRV_0041,2025-12-28T11:15:30.751970,11,0,1,local,40.52,6.5,101.83,1.2,651.43,63.61
DRV_0006,2026-03-17T05:43:30.751970,5,0,0,local,53.45,3.2,99.96,1.2,787.68,119.42
DRV_0001,2026-03-05T18:31:30.751970,18,1,0,outstation,51.29,8.2,114.67,2.4,1513.08,630.51
DRV_0044,2026-03-20T22:58:30.751970,22,0,0,airport,45.56,9.8,90.17,1.3,930.25,96.36
DRV_0047,2026-04-08T03:50:30.751970,3,0,0,local,53.26,8.6,113.64,1.3,850.4,-89.47
DRV_0005,2026-05-26T23:45:30.751970,23,0,0,local,2.4,1.1,103.62,1.2,52.58,-20.38
DRV_0030,2026-01-19T12:06:30.751970,12,0,0,peak_city,55.23,4.2,111.41,1.5,1016.61,232.91
DRV_0016,2026-01-13T14:51:30.751970,14,0,0,outstation,30.97,5.0,109.03,1.4,541.31,91.24
DRV_0035,2026-02-23T20:48:30.751970,20,1,0,outstation,17.36,2.2,97.37,1.5,335.01,121.15
DRV_0022,2026-06-10T11:18:30.751970,11,0,0,airport,38.99,9.6,107.14,1.5,924.27,196.26
DRV_0043,2026-06-05T20:42:30.751970,20,1,0,local,26.02,3.9,111.16,2.8,916.12,579.17
DRV_0033,2026-01-27T02:40:30.751970,2,0,0,outstation,28.21,1.1,109.81,1.1,388.86,77.77
DRV_0039,2026-03-31T20:18:30.751970,20,1,0,outstation,55.05,5.9,102.58,1.6,1081.0,302.39
DRV_0042,2026-03-19T16:47:30.751970,16,0,0,airport,19.7,8.2,101.23,1.1,476.56,153.59
DRV_0041,2026-05-24T07:04:30.751970,7,1,1,peak_city,28.97,6.9,101.78,1.3,521.39,69.42
DRV_0045,2026-01-25T23:57:30.751970,23,0,1,airport,31.45,9.2,93.99,1.3,760.16,244.47
DRV_0012,2025-12-29T02:21:30.751970,2,0,0,outstation,10.73,9.5,105.52,1.4,201.34,11.91
DRV_0025,2026-04-14T23:01:30.751970,23,0,0,peak_city,16.3,7.7,109.53,1.2,252.77,18.7
DRV_0002,2026-02-12T09:52:30.751970,9,1,0,local,7.42,7.6,91.07,1.4,145.62,11.39
DRV_0050,2026-01-08T02:09:30.751970,2,0,0,peak_city,40.52,1.9,114.3,1.4,701.74,198.01
DRV_0032,2026-05-25T21:22:30.751970,21,0,0,peak_city,53.48,3.3,111.24,1.1,722.43,17.01
DRV_0035,2026-01-08T22:55:30.751970,22,0,0,peak_city,25.97,6.0,107.85,1.0,326.69,-38.52
DRV_0033,2026-05-06T20:50:30.751970,20,1,0,peak_city,22.73,8.0,106.29,1.5,431.59,27.46
DRV_0009,2026-02-06T17:32:30.751970,17,1,0,local,10.46,6.7,101.26,1.3,182.74,4.35
DRV_0032,2026-03-24T23:50:30.751970,23,0,0,local,8.27,5.9,109.09,1.3,148.54,5.86
DRV_0044,2026-06-04T19:52:30.751970,19,1,0,outstation,49.92,2.1,100.89,2.2,1351.02,766.03
DRV_0044,2026-01-31T16:01:30.751970,16,0,1,local,44.28,6.9,92.36,1.3,760.27,147.12
DRV_0045,2026-01-05T09:03:30.751970,9,1,0,airport,44.04,9.9,107.33,2.4,1504.28,653.72
DRV_0049,2026-04-07T15:44:30.751970,15,0,0,outstation,59.82,8.0,105.31,1.0,732.8,-247.68
DRV_0044,2026-03-07T03:40:30.751970,3,0,1,outstation,44.15,7.4,109.39,1.1,649.29,-81.69
DRV_0044,2026-02-17T22:24:30.751970,22,0,0,airport,46.1,3.2,107.1,1.1,824.96,245.0
DRV_0050,2026-05-14T11:09:30.751970,11,0,0,local,2.52,6.7,92.83,1.3,58.84,36.81
DRV_0012,2026-03-19T05:09:30.751970,5,0,0,outstation,22.51,9.1,109.69,1.0,285.07,-138.35
DRV_0013,2026-01-31T03:57:30.751970,3,0,1,peak_city,25.61,4.0,109.63,1.2,436.84,107.0
DRV_0012,2026-05-10T04:34:30.751970,4,0,1,outstation,58.59,9.4,100.69,1.4,1055.26,15.34
DRV_0044,2026-01-02T08:46:30.751970,8,1,0,local,50.11,9.1,91.7,1.6,986.09,117.51
DRV_0026,2026-01-28T16:50:30.751970,16,0,0,outstation,11.82,5.5,106.58,1.2,188.17,-16.45
DRV_0022,2026-04-19T09:52:30.751970,9,1,1,airport,40.62,1.6,111.9,2.9,1706.94,1207.75
DRV_0044,2026-03-03T11:10:30.751970,11,0,0,airport,9.62,8.2,92.98,1.2,356.58,210.21
DRV_0047,2025-12-22T06:15:30.751970,6,0,0,outstation,20.78,6.3,97.54,1.3,343.69,68.35
DRV_0025,2026-02-11T10:28:30.751970,10,0,0,outstation,38.77,2.9,98.4,1.4,672.26,187.03
DRV_0038,2026-05-02T22:16:30.751970,22,0,1,peak_city,24.42,5.8,106.22,1.2,419.59,63.06
DRV_0034,2026-04-18T18:12:30.751970,18,1,1,outstation,14.46,3.6,91.55,1.6,351.69,138.76
DRV_0015,2026-01-09T19:03:30.751970,19,1,0,airport,20.6,9.7,104.74,2.6,881.75,499.25
DRV_0024,2026-02-05T12:51:30.751970,12,0,0,peak_city,13.08,4.6,103.47,1.4,240.69,87.57
DRV_0034,2026-03-13T15:45:30.751970,15,0,0,peak_city,5.5,6.4,107.93,1.5,121.57,26.96
DRV_0002,2026-04-08T03:32:30.751970,3,0,0,outstation,43.16,7.9,108.24,1.4,746.01,53.87
DRV_0050,2026-01-09T05:38:30.751970,5,0,0,peak_city,54.42,1.9,92.62,1.4,935.19,330.9
DRV_0015,2025-12-22T06:34:30.751970,6,0,0,outstation,9.34,7.0,90.09,1.1,139.8,-1.72
DRV_0044,2026-06-13T10:07:30.751970,10,0,1,airport,22.35,1.8,111.15,1.4,646.47,345.68
DRV_0031,2026-02-02T22:22:30.751970,22,0,0,airport,32.35,2.7,97.03,1.3,724.13,347.7
DRV_0013,2026-01-12T01:16:30.751970,1,0,0,airport,44.63,1.9,97.42,1.5,1025.85,510.17
DRV_0018,2026-01-31T18:05:30.751970,18,1,1,local,59.5,5.7,97.2,2.6,1945.44,1124.54
DRV_0014,2026-06-05T13:33:30.751970,13,0,0,outstation,11.24,3.3,109.62,1.2,179.86,42.69
DRV_0019,2026-03-06T07:21:30.751970,7,1,0,outstation,44.5,2.1,96.92,1.4,768.6,215.45
DRV_0013,2026-02-18T13:06:30.751970,13,0,0,outstation,24.03,7.9,107.84,1.3,394.39,-14.53
DRV_0024,2026-05-18T09:40:30.751970,9,1,0,local,10.49,4.7,91.88,2.5,352.28,200.74
DRV_0031,2026-01-07T09:34:30.751970,9,1,0,peak_city,47.69,6.2,92.24,2.8,1644.31,1005.27
DRV_0029,2026-01-31T13:11:30.751970,13,0,1,peak_city,33.31,3.9,101.96,1.3,589.15,165.63
DRV_0010,2026-03-25T15:25:30.751970,15,0,0,outstation,25.24,9.4,108.6,1.1,349.63,-87.97
DRV_0019,2025-12-17T19:35:30.751970,19,1,0,airport,10.13,4.2,112.64,2.1,486.75,361.68
DRV_0012,2026-05-23T14:37:30.751970,14,0,1,outstation,14.59,2.1,102.96,1.3,297.04,140.39
DRV_0045,2026-02-18T03:47:30.751970,3,0,0,airport,5.98,2.3,103.66,1.0,286.8,183.18
DRV_0039,2026-01-13T23:56:30.751970,23,0,0,airport,53.09,2.3,106.85,1.2,982.54,339.65
DRV_0024,2026-05-12T01:26:30.751970,1,0,0,outstation,30.97,7.5,102.63,1.3,502.61,6.5
DRV_0026,2026-05-12T08:32:30.751970,8,1,0,outstation,46.12,6.5,105.39,2.6,1477.99,789.96
DRV_0036,2026-05-04T11:27:30.751970,11,0,0,outstation,35.47,1.8,98.97,1.2,528.81,115.71
DRV_0050,2026-02-25T03:23:30.751970,3,0,0,outstation,50.44,5.6,108.28,1.0,620.33,-88.33
DRV_0035,2026-01-16T00:00:30.751970,0,0,0,peak_city,15.01,1.3,100.84,1.4,273.17,92.96
DRV_0009,2026-02-21T08:07:30.751970,8,1,1,local,28.36,5.1,106.75,1.5,582.96,173.2
DRV_0048,2026-02-07T18:05:30.751970,18,1,1,outstation,24.95,6.9,110.71,2.6,867.55,487.7
DRV_0047,2025-12-25T07:52:30.751970,7,1,0,outstation,43.86,4.2,93.06,1.4,757.81,248.49
DRV_0046,2026-01-15T03:03:30.751970,3,0,0,outstation,43.22,6.8,109.25,1.2,640.34,-14.58
DRV_0020,2026-01-08T07:15:30.751970,7,1,0,local,12.41,2.8,90.3,1.7,278.6,127.32
DRV_0022,2026-01-08T13:21:30.751970,13,0,0,peak_city,38.44,9.1,110.99,1.1,523.86,-191.35
DRV_0003,2026-06-08T11:27:30.751970,11,0,0,airport,9.78,2.7,114.27,1.3,372.02,249.67
DRV_0024,2026-06-04T11:35:30.751970,11,0,0,outstation,24.92,9.1,96.52,1.2,376.86,-63.83
DRV_0005,2026-01-02T08:49:30.751970,8,1,0,local,31.29,9.0,111.72,2.1,819.93,237.7
DRV_0021,2026-04-15T11:45:30.751970,11,0,0,airport,58.59,6.5,109.53,1.2,1061.65,147.4
DRV_0021,2026-03-25T14:13:30.751970,14,0,0,airport,32.86,4.9,107.57,1.4,772.99,249.93
DRV_0041,2026-03-19T01:24:30.751970,1,0,0,local,21.74,2.6,113.48,1.2,331.01,69.72
DRV_0044,2026-01-03T02:51:30.751970,2,0,1,local,48.44,7.4,109.77,1.5,944.42,183.14
DRV_0034,2026-05-20T07:07:30.751970,7,1,0,outstation,11.73,6.6,109.31,1.5,233.58,59.64
DRV_0038,2026-01-30T21:02:30.751970,21,0,0,peak_city,44.96,8.0,110.78,1.2,665.48,-111.54
DRV_0032,2026-01-06T17:55:30.751970,17,1,0,local,44.86,5.2,104.94,1.8,996.07,394.11
DRV_0041,2025-12-20T08:59:30.751970,8,1,1,peak_city,11.4,2.6,91.94,2.2,383.83,248.28
DRV_0010,2026-02-21T17:08:30.751970,17,1,1,peak_city,44.79,2.4,96.79,1.5,878.68,325.49
DRV_0024,2026-06-13T12:03:30.751970,12,0,1,local,25.14,3.0,98.81,1.4,493.44,167.05
DRV_0012,2026-04-02T10:22:30.751970,10,0,0,local,38.99,5.3,113.36,1.1,531.16,-31.83
DRV_0013,2026-01-26T12:39:30.751970,12,0,0,local,44.12,7.6,95.54,1.5,816.62,184.17
DRV_0042,2026-05-29T12:14:30.751970,12,0,0,local,10.46,3.3,104.65,1.2,168.62,31.55
DRV_0004,2026-06-12T20:07:30.751970,20,1,0,airport,30.98,4.4,106.01,2.0,973.57,518.37
DRV_0034,2026-03-09T17:26:30.751970,17,1,0,airport,7.46,3.0,95.59,2.9,503.13,394.34
DRV_0011,2026-04-13T03:10:30.751970,3,0,0,peak_city,27.09,1.4,93.47,1.0,340.03,5.08
DRV_0023,2026-04-22T17:51:30.751970,17,1,0,peak_city,30.92,4.3,110.1,1.6,617.59,199.23
DRV_0026,2026-06-07T23:16:30.751970,23,0,1,peak_city,28.58,7.5,100.83,1.4,551.13,88.45
DRV_0012,2026-02-01T18:21:30.751970,18,1,1,peak_city,31.23,9.7,106.54,2.8,1141.36,575.59
DRV_0021,2026-04-29T04:56:30.751970,4,0,0,peak_city,12.37,5.3,112.72,1.2,196.1,13.92
DRV_0031,2026-04-08T17:03:30.751970,17,1,0,outstation,6.28,8.9,96.3,1.0,90.33,1.15
DRV_0021,2026-05-11T04:17:30.751970,4,0,0,airport,9.88,6.9,114.45,1.1,346.87,163.78
DRV_0025,2026-05-08T21:21:30.751970,21,0,0,peak_city,45.21,2.1,96.0,1.1,613.3,74.96
DRV_0026,2025-12-27T23:11:30.751970,23,0,1,airport,34.05,8.9,102.78,1.0,673.55,107.99
DRV_0046,2026-05-31T22:31:30.751970,22,0,1,local,9.67,1.7,94.7,1.4,233.37,127.05
DRV_0012,2026-02-22T12:45:30.751970,12,0,1,peak_city,36.32,5.9,96.24,1.2,590.97,93.88
DRV_0013,2026-05-29T01:43:30.751970,1,0,0,local,9.15,5.2,113.71,1.2,149.78,34.53
DRV_0037,2026-02-20T17:40:30.751970,17,1,0,local,52.08,3.3,104.27,2.7,1727.78,1056.31
DRV_0021,2025-12-28T22:15:30.751970,22,0,1,airport,39.1,1.0,96.33,1.1,782.65,348.94
DRV_0048,2026-04-29T11:17:30.751970,11,0,0,local,7.42,3.5,98.03,1.5,156.11,46.81
DRV_0021,2026-03-01T11:20:30.751970,11,0,1,peak_city,59.31,2.4,101.9,1.3,994.69,299.01
DRV_0016,2025-12-27T22:22:30.751970,22,0,1,outstation,5.22,7.5,92.5,1.1,135.45,79.68
DRV_0011,2026-01-23T23:17:30.751970,23,0,0,local,34.22,3.6,105.52,1.2,510.75,88.11
DRV_0037,2026-03-22T20:03:30.751970,20,1,1,local,10.43,7.2,93.24,1.4,246.29,103.26
DRV_0018,2026-01-27T10:06:30.751970,10,0,0,outstation,38.6,4.8,99.91,1.3,621.62,128.26
DRV_0048,2026-02-28T12:55:30.751970,12,0,1,peak_city,44.92,5.6,114.23,1.5,881.07,241.22
DRV_0019,2026-02-08T09:16:30.751970,9,1,1,peak_city,33.51,5.6,91.37,2.1,925.94,474.25
DRV_0017,2026-04-12T15:50:30.751970,15,0,1,outstation,54.23,8.0,109.66,1.1,782.38,-148.84
DRV_0040,2026-04-10T21:35:30.751970,21,0,0,peak_city,20.32,6.2,99.12,1.3,336.54,33.86
DRV_0039,2026-05-16T10:29:30.751970,10,0,1,peak_city,27.43,3.6,92.39,1.4,531.88,202.58
DRV_0037,2026-01-16T02:26:30.751970,2,0,0,local,15.74,1.1,90.52,1.3,265.01,115.87
DRV_0004,2026-05-01T02:22:30.751970,2,0,0,local,3.27,9.9,94.58,1.4,75.87,16.7
DRV_0049,2026-03-22T08:44:30.751970,8,1,1,peak_city,6.68,7.9,104.62,1.2,164.13,31.82
DRV_0014,2026-01-31T00:40:30.751970,0,0,1,airport,51.22,5.9,113.04,1.5,1194.42,396.8
DRV_0009,2026-02-08T17:29:30.751970,17,1,1,outstation,46.64,3.4,108.18,2.7,1601.65,985.65
DRV_0009,2026-01-16T22:28:30.751970,22,0,0,local,47.49,3.5,100.04,1.2,701.82,74.56
DRV_0009,2026-05-07T15:35:30.751970,15,0,0,airport,28.24,5.6,103.29,1.4,695.49,297.51
DRV_0036,2026-03-13T03:40:30.751970,3,0,0,airport,32.01,3.1,106.58,1.4,758.69,366.6
DRV_0017,2026-04-27T11:24:30.751970,11,0,0,airport,10.52,4.1,112.73,1.5,411.9,239.28
DRV_0034,2026-01-24T00:48:30.751970,0,0,1,peak_city,35.37,7.3,111.35,1.5,709.14,198.87
DRV_0023,2026-02-05T23:31:30.751970,23,0,0,peak_city,26.11,1.6,100.57,1.4,459.6,137.01
DRV_0043,2025-12-21T09:42:30.751970,9,1,1,outstation,48.68,9.0,91.29,2.1,1308.32,480.96
DRV_0041,2026-02-03T05:15:30.751970,5,0,0,local,54.21,5.5,108.96,1.0,665.55,-116.59
DRV_0049,2026-01-29T03:27:30.751970,3,0,0,airport,26.18,7.1,93.34,1.2,594.93,216.85
DRV_0020,2026-06-04T10:25:30.751970,10,0,0,outstation,58.31,8.4,114.37,1.4,1000.64,-34.99
DRV_0037,2026-04-15T03:45:30.751970,3,0,0,airport,51.6,6.2,102.96,1.2,961.06,204.78
DRV_0005,2026-01-19T06:19:30.751970,6,0,0,peak_city,5.26,9.5,90.09,1.5,117.2,32.88
DRV_0002,2026-03-18T11:13:30.751970,11,0,0,airport,44.27,4.0,107.45,1.4,964.79,387.57
